yr	pop	hed	tra	plot	iso	fun	dos	rep	d1	d2
2015	a	heavy	mer2	1C	11	fp	50	1	500	500
2015	a	heavy	mer2	1C	11	fp	50	2	500	500
2015	a	heavy	mer2	1C	11	fp	100	1	500	500
2015	a	heavy	mer2	1C	11	pe	0	1	1801	1784
2015	a	heavy	mer2	1C	11	pe	0	2	2004	1844
2015	a	heavy	mer2	1C	11	pe	0.01	1	1920	1831
2015	a	heavy	mer2	1C	11	pe	0.01	2	1755	1715
2015	a	heavy	mer2	1C	11	pe	0.05	1	1789	1843
2015	a	heavy	mer2	1C	11	pe	0.1	1	1903	1859
2015	a	heavy	mer2	1C	11	pe	0.1	2	1918	1918
2015	a	heavy	mer2	1C	11	pe	0.5	1	1666	1630
2015	a	heavy	mer2	1C	11	pe	1	1	1588	1409
2015	a	heavy	mer2	1C	11	pe	1	2	1531	1535
2015	a	heavy	mer2	1C	11	pe	10	1	1244	1169
2015	a	heavy	mer2	1C	11	pe	50	1	1157	1138
2015	a	heavy	mer2	1C	11	pe	50	2	1140	1167
2015	a	heavy	mer2	1C	11	pe	100	1	1096	1094
2015	a	heavy	mer2	1C	12	fd	0	1	1948	2044
2015	a	heavy	mer2	1C	12	fd	0	2	2210	2165
2015	a	heavy	mer2	1C	12	fd	0.01	1	2112	2206
2015	a	heavy	mer2	1C	12	fd	0.01	2	1777	1998
2015	a	heavy	mer2	1C	12	fd	0.05	1	1917	1808
2015	a	heavy	mer2	1C	12	fd	0.1	1	1552	1488
2015	a	heavy	mer2	1C	12	fd	0.1	2	1446	1365
2015	a	heavy	mer2	1C	12	fd	0.5	1	1404	1359
2015	a	heavy	mer2	1C	12	fd	1	1	899	876
2015	a	heavy	mer2	1C	12	fd	1	2	815	895
2015	a	heavy	mer2	1C	12	fd	10	1	500	500
2015	a	heavy	mer2	1C	12	fd	50	1	500	500
2015	a	heavy	mer2	1C	12	fd	50	2	500	500
2015	a	heavy	mer2	1C	12	fd	100	1	500	500
2015	a	heavy	mer2	1C	12	fp	0	1	1822	1988
2015	a	heavy	mer2	1C	12	fp	0	2	1822	1988
2015	a	heavy	mer2	1C	12	fp	0.01	1	1430	1430
2015	a	heavy	mer2	1C	12	fp	0.01	2	1339	1395
2015	a	heavy	mer2	1C	12	fp	0.05	1	1207	1200
2015	a	heavy	mer2	1C	12	fp	0.1	1	1078	1102
2015	a	heavy	mer2	1C	12	fp	0.1	2	1100	1102
2015	a	heavy	mer2	1C	12	fp	0.5	1	1091	1038
2015	a	heavy	mer2	1C	12	fp	1	1	1083	1073
2015	a	heavy	mer2	1C	12	fp	1	2	1028	979
2015	a	heavy	mer2	1C	12	fp	10	1	500	500
2015	a	heavy	mer2	1C	12	fp	50	1	500	500
2015	a	heavy	mer2	1C	12	fp	50	2	500	500
2015	a	heavy	mer2	1C	12	fp	100	1	500	500
2015	a	heavy	mer2	1C	12	pe	0	1	2010	2024
2015	a	heavy	mer2	1C	12	pe	0	2	1846	1946
2015	a	heavy	mer2	1C	12	pe	0.01	1	1515	1548
2015	a	heavy	mer2	1C	12	pe	0.01	2	1634	1510
2015	a	heavy	mer2	1C	12	pe	0.05	1	1497	1476
2015	a	heavy	mer2	1C	12	pe	0.1	1	1396	1393
2015	a	heavy	mer2	1C	12	pe	0.1	2	1392	1354
2015	a	heavy	mer2	1C	12	pe	0.5	1	1132	1033
2015	a	heavy	mer2	1C	12	pe	1	1	992	1016
2015	a	heavy	mer2	1C	12	pe	1	2	1059	1029
2015	a	heavy	mer2	1C	12	pe	10	1	500	500
2015	a	heavy	mer2	1C	12	pe	50	1	500	500
2015	a	heavy	mer2	1C	12	pe	50	2	500	500
2015	a	heavy	mer2	1C	12	pe	100	1	500	500
2015	a	heavy	cnt	1CC	13	fd	0	1	2360	1957
2015	a	heavy	cnt	1CC	13	fd	0	2	1898	2275
2015	a	heavy	cnt	1CC	13	fd	0.01	1	2082	1985
2015	a	heavy	cnt	1CC	13	fd	0.01	2	1721	1788
2015	a	heavy	cnt	1CC	13	fd	0.05	1	2050	2151
2015	a	heavy	cnt	1CC	13	fd	0.1	1	1924	1827
2015	a	heavy	cnt	1CC	13	fd	0.1	2	2435	2260
2015	a	heavy	cnt	1CC	13	fd	0.5	1	2028	2000
2015	a	heavy	cnt	1CC	13	fd	1	1	2032	2032
2015	a	heavy	cnt	1CC	13	fd	1	2	2060	2185
2015	a	heavy	cnt	1CC	13	fd	10	1	1616	1616
2015	a	heavy	cnt	1CC	13	fd	50	1	845	915
2015	a	heavy	cnt	1CC	13	fd	50	2	936	937
2015	a	heavy	cnt	1CC	13	fd	100	1	784	802
2015	a	heavy	cnt	1CC	13	fp	0	1	1714	1582
2015	a	heavy	cnt	1CC	13	fp	0	2	1559	1733
2015	a	heavy	cnt	1CC	13	fp	0.01	1	1453	1553
2015	a	heavy	cnt	1CC	13	fp	0.01	2	1617	1619
2015	a	heavy	cnt	1CC	13	fp	0.05	1	966	960
2015	a	heavy	cnt	1CC	13	fp	0.1	1	811	836
2015	a	heavy	cnt	1CC	13	fp	0.1	2	871	871
2015	a	heavy	cnt	1CC	13	fp	0.5	1	720	866
2015	a	heavy	cnt	1CC	13	fp	1	1	867	871
2015	a	heavy	cnt	1CC	13	fp	1	2	852	768
2015	a	heavy	cnt	1CC	13	fp	10	1	500	500
2015	a	heavy	cnt	1CC	13	fp	50	1	500	500
2015	a	heavy	cnt	1CC	13	fp	50	2	500	500
2015	a	heavy	cnt	1CC	13	fp	100	1	500	500
2015	a	heavy	cnt	1CC	13	pe	0	1	1458	1549
2015	a	heavy	cnt	1CC	13	pe	0	2	1623	1721
2015	a	heavy	cnt	1CC	13	pe	0.01	1	953	922
2015	a	heavy	cnt	1CC	13	pe	0.01	2	1003	908
2015	a	heavy	cnt	1CC	13	pe	0.05	1	899	925
2015	a	heavy	cnt	1CC	13	pe	0.1	1	740	781
2015	a	heavy	cnt	1CC	13	pe	0.1	2	500	500
2015	a	heavy	cnt	1CC	13	pe	0.5	1	500	500
2015	a	heavy	cnt	1CC	13	pe	1	1	500	500
2015	a	heavy	cnt	1CC	13	pe	1	2	500	500
2015	a	heavy	cnt	1CC	13	pe	10	1	500	500
2015	a	heavy	cnt	1CC	13	pe	50	1	500	500
2015	a	heavy	cnt	1CC	13	pe	50	2	500	500
2015	a	heavy	cnt	1CC	13	pe	100	1	500	500
2015	a	heavy	cnt	1CC	14	fd	0	1	1551	1636
2015	a	heavy	cnt	1CC	14	fd	0	2	1704	1750
2015	a	heavy	cnt	1CC	14	fd	0.01	1	1297	1357
2015	a	heavy	cnt	1CC	14	fd	0.01	2	1691	1696
2015	a	heavy	cnt	1CC	14	fd	0.05	1	1545	1562
2015	a	heavy	cnt	1CC	14	fd	0.1	1	1645	1661
2015	a	heavy	cnt	1CC	14	fd	0.1	2	1721	1653
2015	a	heavy	cnt	1CC	14	fd	0.5	1	1824	1895
2015	a	heavy	cnt	1CC	14	fd	1	1	1475	1537
2015	a	heavy	cnt	1CC	14	fd	1	2	1406	1370
2015	a	heavy	cnt	1CC	14	fd	10	1	708	736
2015	a	heavy	cnt	1CC	14	fd	50	1	500	500
2015	a	heavy	cnt	1CC	14	fd	50	2	500	500
2015	a	heavy	cnt	1CC	14	fd	100	1	500	500
2015	a	heavy	cnt	1CC	14	fp	0	1	1367	1587
2015	a	heavy	cnt	1CC	14	fp	0	2	1485	1433
2015	a	heavy	cnt	1CC	14	fp	0.01	1	1374	1322
2015	a	heavy	cnt	1CC	14	fp	0.01	2	1550	1510
2015	a	heavy	cnt	1CC	14	fp	0.05	1	1254	1300
2015	a	heavy	cnt	1CC	14	fp	0.1	1	1348	1400
2015	a	heavy	cnt	1CC	14	fp	0.1	2	1330	1323
2015	a	heavy	cnt	1CC	14	fp	0.5	1	1113	1153
2015	a	heavy	cnt	1CC	14	fp	1	1	1135	1142
2015	a	heavy	cnt	1CC	14	fp	1	2	1173	1103
2015	a	heavy	cnt	1CC	14	fp	10	1	500	500
2015	a	heavy	cnt	1CC	14	fp	50	1	500	500
2015	a	heavy	cnt	1CC	14	fp	50	2	500	500
2015	a	heavy	cnt	1CC	14	fp	100	1	500	500
2015	a	heavy	cnt	1CC	14	pe	0	1	1770	1600
2015	a	heavy	cnt	1CC	14	pe	0	2	1707	1603
2015	a	heavy	cnt	1CC	14	pe	0.01	1	1781	1778
2015	a	heavy	cnt	1CC	14	pe	0.01	2	1663	1649
2015	a	heavy	cnt	1CC	14	pe	0.05	1	1870	1744
2015	a	heavy	cnt	1CC	14	pe	0.1	1	1870	1946
2015	a	heavy	cnt	1CC	14	pe	0.1	2	1431	1443
2015	a	heavy	cnt	1CC	14	pe	0.5	1	1525	1511
2015	a	heavy	cnt	1CC	14	pe	1	1	1443	1391
2015	a	heavy	cnt	1CC	14	pe	1	2	1636	1483
2015	a	heavy	cnt	1CC	14	pe	10	1	890	850
2015	a	heavy	cnt	1CC	14	pe	50	1	869	836
2015	a	heavy	cnt	1CC	14	pe	50	2	839	761
2015	a	heavy	cnt	1CC	14	pe	100	1	836	840
2015	a	heavy	mer2	3A	15	fd	0	1	1919	1724
2015	a	heavy	mer2	3A	15	fd	0	2	2085	2101
2015	a	heavy	mer2	3A	15	fd	0.01	1	2040	2046
2015	a	heavy	mer2	3A	15	fd	0.01	2	2153	2208
2015	a	heavy	mer2	3A	15	fd	0.05	1	1446	1523
2015	a	heavy	mer2	3A	15	fd	0.1	1	1615	1550
2015	a	heavy	mer2	3A	15	fd	0.1	2	1499	1527
2015	a	heavy	mer2	3A	15	fd	0.5	1	780	864
2015	a	heavy	mer2	3A	15	fd	1	1	500	500
2015	a	heavy	mer2	3A	15	fd	1	2	500	500
2015	a	heavy	mer2	3A	15	fd	10	1	500	500
2015	a	heavy	mer2	3A	15	fd	50	1	500	500
2015	a	heavy	mer2	3A	15	fd	50	2	500	500
2015	a	heavy	mer2	3A	15	fd	100	1	500	500
2015	a	heavy	mer2	3A	15	fp	0	1	1593	1554
2015	a	heavy	mer2	3A	15	fp	0	2	1585	1691
2015	a	heavy	mer2	3A	15	fp	0.01	1	1424	1400
2015	a	heavy	mer2	3A	15	fp	0.01	2	1616	1592
2015	a	heavy	mer2	3A	15	fp	0.05	1	1291	1310
2015	a	heavy	mer2	3A	15	fp	0.1	1	1525	1447
2015	a	heavy	mer2	3A	15	fp	0.1	2	1406	1425
2015	a	heavy	mer2	3A	15	fp	0.5	1	1281	1222
2015	a	heavy	mer2	3A	15	fp	1	1	500	500
2015	a	heavy	mer2	3A	15	fp	1	2	500	500
2015	a	heavy	mer2	3A	15	fp	10	1	500	500
2015	a	heavy	mer2	3A	15	fp	50	1	500	500
2015	a	heavy	mer2	3A	15	fp	50	2	500	500
2015	a	heavy	mer2	3A	15	fp	100	1	500	500
2015	a	heavy	mer2	3A	15	pe	0	1	1710	1819
2015	a	heavy	mer2	3A	15	pe	0	2	1795	1833
2015	a	heavy	mer2	3A	15	pe	0.01	1	1680	1546
2015	a	heavy	mer2	3A	15	pe	0.01	2	1638	1616
2015	a	heavy	mer2	3A	15	pe	0.05	1	1387	1387
2015	a	heavy	mer2	3A	15	pe	0.1	1	1408	1336
2015	a	heavy	mer2	3A	15	pe	0.1	2	1244	1201
2015	a	heavy	mer2	3A	15	pe	0.5	1	795	807
2015	a	heavy	mer2	3A	15	pe	1	1	877	829
2015	a	heavy	mer2	3A	15	pe	1	2	830	871
2015	a	heavy	mer2	3A	15	pe	10	1	500	500
2015	a	heavy	mer2	3A	15	pe	50	1	500	500
2015	a	heavy	mer2	3A	15	pe	50	2	500	500
2015	a	heavy	mer2	3A	15	pe	100	1	500	500
2015	a	heavy	mer2	3A	16	fd	0	1	1998	2079
2015	a	heavy	mer2	3A	16	fd	0	2	1939	1900
2015	a	heavy	mer2	3A	16	fd	0.01	1	1841	1956
2015	a	heavy	mer2	3A	16	fd	0.01	2	2171	2107
2015	a	heavy	mer2	3A	16	fd	0.05	1	1873	1784
2015	a	heavy	mer2	3A	16	fd	0.1	1	1930	1969
2015	a	heavy	mer2	3A	16	fd	0.1	2	1986	2062
2015	a	heavy	mer2	3A	16	fd	0.5	1	1800	1768
2015	a	heavy	mer2	3A	16	fd	1	1	1948	1900
2015	a	heavy	mer2	3A	16	fd	1	2	2051	1942
2015	a	heavy	mer2	3A	16	fd	10	1	1671	1608
2015	a	heavy	mer2	3A	16	fd	50	1	1414	1411
2015	a	heavy	mer2	3A	16	fd	50	2	1492	1448
2015	a	heavy	mer2	3A	16	fd	100	1	899	898
2015	a	heavy	mer2	3A	16	fp	0	1	1678	1817
2015	a	heavy	mer2	3A	16	fp	0	2	2010	2117
2015	a	heavy	mer2	3A	16	fp	0.01	1	1654	1451
2015	a	heavy	mer2	3A	16	fp	0.01	2	1442	1454
2015	a	heavy	mer2	3A	16	fp	0.05	1	1117	1089
2015	a	heavy	mer2	3A	16	fp	0.1	1	1478	1521
2015	a	heavy	mer2	3A	16	fp	0.1	2	1238	1416
2015	a	heavy	mer2	3A	16	fp	0.5	1	1322	1394
2015	a	heavy	mer2	3A	16	fp	1	1	1346	1334
2015	a	heavy	mer2	3A	16	fp	1	2	1429	1450
2015	a	heavy	mer2	3A	16	fp	10	1	500	500
2015	a	heavy	mer2	3A	16	fp	50	1	500	500
2015	a	heavy	mer2	3A	16	fp	50	2	500	500
2015	a	heavy	mer2	3A	16	fp	100	1	500	500
2015	a	heavy	mer2	3A	16	pe	0	1	1681	1591
2015	a	heavy	mer2	3A	16	pe	0	2	1561	1626
2015	a	heavy	mer2	3A	16	pe	0.01	1	1493	1490
2015	a	heavy	mer2	3A	16	pe	0.01	2	1544	1540
2015	a	heavy	mer2	3A	16	pe	0.05	1	1672	1571
2015	a	heavy	mer2	3A	16	pe	0.1	1	1400	1400
2015	a	heavy	mer2	3A	16	pe	0.1	2	1563	1613
2015	a	heavy	mer2	3A	16	pe	0.5	1	1338	1298
2015	a	heavy	mer2	3A	16	pe	1	1	1507	1475
2015	a	heavy	mer2	3A	16	pe	1	2	1516	1514
2015	a	heavy	mer2	3A	16	pe	10	1	1279	1209
2015	a	heavy	mer2	3A	16	pe	50	1	1269	1290
2015	a	heavy	mer2	3A	16	pe	50	2	1133	1185
2015	a	heavy	mer2	3A	16	pe	100	1	1475	1470
2015	a	heavy	mer2	3A	17	fd	0	1	1843	2131
2015	a	heavy	mer2	3A	17	fd	0	2	1764	1702
2015	a	heavy	mer2	3A	17	fd	0.01	1	1791	1924
2015	a	heavy	mer2	3A	17	fd	0.01	2	1852	1935
2015	a	heavy	mer2	3A	17	fd	0.05	1	1590	1743
2015	a	heavy	mer2	3A	17	fd	0.1	1	1566	1284
2015	a	heavy	mer2	3A	17	fd	0.1	2	1582	1550
2015	a	heavy	mer2	3A	17	fd	0.5	1	1271	1089
2015	a	heavy	mer2	3A	17	fd	1	1	1448	1243
2015	a	heavy	mer2	3A	17	fd	1	2	1345	1258
2015	a	heavy	mer2	3A	17	fd	10	1	500	500
2015	a	heavy	mer2	3A	17	fd	50	1	500	500
2015	a	heavy	mer2	3A	17	fd	50	2	500	500
2015	a	heavy	mer2	3A	17	fd	100	1	500	500
2015	a	heavy	mer2	3A	17	fp	0	1	1497	1532
2015	a	heavy	mer2	3A	17	fp	0	2	1890	1466
2015	a	heavy	mer2	3A	17	fp	0.01	1	1541	1437
2015	a	heavy	mer2	3A	17	fp	0.01	2	1224	1539
2015	a	heavy	mer2	3A	17	fp	0.05	1	1697	1717
2015	a	heavy	mer2	3A	17	fp	0.1	1	1428	1454
2015	a	heavy	mer2	3A	17	fp	0.1	2	1891	1852
2015	a	heavy	mer2	3A	17	fp	0.5	1	1513	1499
2015	a	heavy	mer2	3A	17	fp	1	1	1339	1608
2015	a	heavy	mer2	3A	17	fp	1	2	1312	1297
2015	a	heavy	mer2	3A	17	fp	10	1	500	500
2015	a	heavy	mer2	3A	17	fp	50	1	500	500
2015	a	heavy	mer2	3A	17	fp	50	2	500	500
2015	a	heavy	mer2	3A	17	fp	100	1	500	500
2015	a	heavy	mer2	3A	17	pe	0	1	1997	1825
2015	a	heavy	mer2	3A	17	pe	0	2	1578	1798
2015	a	heavy	mer2	3A	17	pe	0.01	1	1635	1529
2015	a	heavy	mer2	3A	17	pe	0.01	2	1412	1570
2015	a	heavy	mer2	3A	17	pe	0.05	1	1424	1383
2015	a	heavy	mer2	3A	17	pe	0.1	1	1383	1283
2015	a	heavy	mer2	3A	17	pe	0.1	2	1230	1204
2015	a	heavy	mer2	3A	17	pe	0.5	1	881	1000
2015	a	heavy	mer2	3A	17	pe	1	1	887	840
2015	a	heavy	mer2	3A	17	pe	1	2	900	959
2015	a	heavy	mer2	3A	17	pe	10	1	500	500
2015	a	heavy	mer2	3A	17	pe	50	1	500	500
2015	a	heavy	mer2	3A	17	pe	50	2	500	500
2015	a	heavy	mer2	3A	17	pe	100	1	500	500
2015	a	heavy	cnt	3AC	18	fd	0	1	2013	1964
2015	a	heavy	cnt	3AC	18	fd	0	2	2124	2208
2015	a	heavy	cnt	3AC	18	fd	0.01	1	2193	2150
2015	a	heavy	cnt	3AC	18	fd	0.01	2	2232	2125
2015	a	heavy	cnt	3AC	18	fd	0.05	1	1931	1831
2015	a	heavy	cnt	3AC	18	fd	0.1	1	1739	1793
2015	a	heavy	cnt	3AC	18	fd	0.1	2	2200	2137
2015	a	heavy	cnt	3AC	18	fd	0.5	1	2118	2094
2015	a	heavy	cnt	3AC	18	fd	1	1	2173	2049
2015	a	heavy	cnt	3AC	18	fd	1	2	2250	2288
2015	a	heavy	cnt	3AC	18	fd	10	1	1421	1347
2015	a	heavy	cnt	3AC	18	fd	50	1	1263	1064
2015	a	heavy	cnt	3AC	18	fd	50	2	1507	1434
2015	a	heavy	cnt	3AC	18	fd	100	1	1503	1372
2015	a	heavy	cnt	3AC	18	fp	0	1	2004	2042
2015	a	heavy	cnt	3AC	18	fp	0	2	2087	2003
2015	a	heavy	cnt	3AC	18	fp	0.01	1	2110	1913
2015	a	heavy	cnt	3AC	18	fp	0.01	2	1982	2038
2015	a	heavy	cnt	3AC	18	fp	0.05	1	1650	1866
2015	a	heavy	cnt	3AC	18	fp	0.1	1	1537	1740
2015	a	heavy	cnt	3AC	18	fp	0.1	2	1651	1614
2015	a	heavy	cnt	3AC	18	fp	0.5	1	1637	1632
2015	a	heavy	cnt	3AC	18	fp	1	1	1477	1438
2015	a	heavy	cnt	3AC	18	fp	1	2	1439	1326
2015	a	heavy	cnt	3AC	18	fp	10	1	500	500
2015	a	heavy	cnt	3AC	18	fp	50	1	500	500
2015	a	heavy	cnt	3AC	18	fp	50	2	500	500
2015	a	heavy	cnt	3AC	18	fp	100	1	500	500
2015	a	heavy	cnt	3AC	18	pe	0	1	1896	1695
2015	a	heavy	cnt	3AC	18	pe	0	2	1916	1998
2015	a	heavy	cnt	3AC	18	pe	0.01	1	1770	1701
2015	a	heavy	cnt	3AC	18	pe	0.01	2	1815	1655
2015	a	heavy	cnt	3AC	18	pe	0.05	1	1545	1627
2015	a	heavy	cnt	3AC	18	pe	0.1	1	1730	1775
2015	a	heavy	cnt	3AC	18	pe	0.1	2	1559	1703
2015	a	heavy	cnt	3AC	18	pe	0.5	1	1503	1572
2015	a	heavy	cnt	3AC	18	pe	1	1	1835	1724
2015	a	heavy	cnt	3AC	18	pe	1	2	1813	1762
2015	a	heavy	cnt	3AC	18	pe	10	1	1410	1411
2015	a	heavy	cnt	3AC	18	pe	50	1	1576	1532
2015	a	heavy	cnt	3AC	18	pe	50	2	1614	1672
2015	a	heavy	cnt	3AC	18	pe	100	1	1521	1560
2015	a	heavy	mer3	1A	19	fd	0	1	2123	1864
2015	a	heavy	mer3	1A	19	fd	0	2	1938	2011
2015	a	heavy	mer3	1A	19	fd	0.01	1	2088	1952
2015	a	heavy	mer3	1A	19	fd	0.01	2	1860	1844
2015	a	heavy	mer3	1A	19	fd	0.05	1	2008	2014
2015	a	heavy	mer3	1A	19	fd	0.1	1	1808	1992
2015	a	heavy	mer3	1A	19	fd	0.1	2	1816	2026
2015	a	heavy	mer3	1A	19	fd	0.5	1	2096	2172
2015	a	heavy	mer3	1A	19	fd	1	1	1783	1677
2015	a	heavy	mer3	1A	19	fd	1	2	2037	1912
2015	a	heavy	mer3	1A	19	fd	10	1	1932	2046
2015	a	heavy	mer3	1A	19	fd	50	1	1242	1154
2015	a	heavy	mer3	1A	19	fd	50	2	1322	1159
2015	a	heavy	mer3	1A	19	fd	100	1	1119	1190
2015	a	heavy	mer3	1A	19	fp	0	1	2033	1903
2015	a	heavy	mer3	1A	19	fp	0	2	1832	1961
2015	a	heavy	mer3	1A	19	fp	0.01	1	2060	1914
2015	a	heavy	mer3	1A	19	fp	0.01	2	1813	1971
2015	a	heavy	mer3	1A	19	fp	0.05	1	1869	1630
2015	a	heavy	mer3	1A	19	fp	0.1	1	1680	1836
2015	a	heavy	mer3	1A	19	fp	0.1	2	1888	1924
2015	a	heavy	mer3	1A	19	fp	0.5	1	1707	1492
2015	a	heavy	mer3	1A	19	fp	1	1	2042	2228
2015	a	heavy	mer3	1A	19	fp	1	2	1961	1971
2015	a	heavy	mer3	1A	19	fp	10	1	1356	1419
2015	a	heavy	mer3	1A	19	fp	50	1	939	932
2015	a	heavy	mer3	1A	19	fp	50	2	500	500
2015	a	heavy	mer3	1A	19	fp	100	1	500	500
2015	a	heavy	mer3	1A	19	pe	0	1	1641	1989
2015	a	heavy	mer3	1A	19	pe	0	2	2139	2021
2015	a	heavy	mer3	1A	19	pe	0.01	1	1899	1878
2015	a	heavy	mer3	1A	19	pe	0.01	2	1783	2146
2015	a	heavy	mer3	1A	19	pe	0.05	1	2008	1988
2015	a	heavy	mer3	1A	19	pe	0.1	1	1767	1630
2015	a	heavy	mer3	1A	19	pe	0.1	2	1898	1808
2015	a	heavy	mer3	1A	19	pe	0.5	1	1853	1929
2015	a	heavy	mer3	1A	19	pe	1	1	NA	NA
2015	a	heavy	mer3	1A	19	pe	1	2	NA	NA
2015	a	heavy	mer3	1A	19	pe	10	1	1333	1368
2015	a	heavy	mer3	1A	19	pe	50	1	1565	1560
2015	a	heavy	mer3	1A	19	pe	50	2	1686	1639
2015	a	heavy	mer3	1A	19	pe	100	1	1892	1605
2015	a	heavy	mer3	1A	20	fd	0	1	1611	1723
2015	a	heavy	mer3	1A	20	fd	0	2	1740	1913
2015	a	heavy	mer3	1A	20	fd	0.01	1	1501	1469
2015	a	heavy	mer3	1A	20	fd	0.01	2	1595	1537
2015	a	heavy	mer3	1A	20	fd	0.05	1	1762	1762
2015	a	heavy	mer3	1A	20	fd	0.1	1	1629	1559
2015	a	heavy	mer3	1A	20	fd	0.1	2	1773	1717
2015	a	heavy	mer3	1A	20	fd	0.5	1	1126	1352
2015	a	heavy	mer3	1A	20	fd	1	1	1649	1841
2015	a	heavy	mer3	1A	20	fd	1	2	1810	1821
2015	a	heavy	mer3	1A	20	fd	10	1	1002	804
2015	a	heavy	mer3	1A	20	fd	50	1	1180	1049
2015	a	heavy	mer3	1A	20	fd	50	2	854	1061
2015	a	heavy	mer3	1A	20	fd	100	1	690	784
2015	a	heavy	mer3	1A	20	fp	0	1	1775	1436
2015	a	heavy	mer3	1A	20	fp	0	2	1671	1693
2015	a	heavy	mer3	1A	20	fp	0.01	1	2086	1929
2015	a	heavy	mer3	1A	20	fp	0.01	2	1468	1627
2015	a	heavy	mer3	1A	20	fp	0.05	1	1525	1633
2015	a	heavy	mer3	1A	20	fp	0.1	1	1748	1567
2015	a	heavy	mer3	1A	20	fp	0.1	2	1665	1592
2015	a	heavy	mer3	1A	20	fp	0.5	1	2049	2214
2015	a	heavy	mer3	1A	20	fp	1	1	1693	1654
2015	a	heavy	mer3	1A	20	fp	1	2	1612	1848
2015	a	heavy	mer3	1A	20	fp	10	1	500	500
2015	a	heavy	mer3	1A	20	fp	50	1	500	500
2015	a	heavy	mer3	1A	20	fp	50	2	500	500
2015	a	heavy	mer3	1A	20	fp	100	1	500	500
2015	a	heavy	mer3	1A	20	pe	0	1	1638	1648
2015	a	heavy	mer3	1A	20	pe	0	2	1619	1683
2015	a	heavy	mer3	1A	20	pe	0.01	1	1794	1827
2015	a	heavy	mer3	1A	20	pe	0.01	2	1761	1685
2015	a	heavy	mer3	1A	20	pe	0.05	1	1411	1401
2015	a	heavy	mer3	1A	20	pe	0.1	1	1531	1642
2015	a	heavy	mer3	1A	20	pe	0.1	2	1610	1647
2015	a	heavy	mer3	1A	20	pe	0.5	1	1064	1029
2015	a	heavy	mer3	1A	20	pe	1	1	1191	1145
2015	a	heavy	mer3	1A	20	pe	1	2	1087	1146
2015	a	heavy	mer3	1A	20	pe	10	1	987	1105
2015	a	heavy	mer3	1A	20	pe	50	1	1286	1156
2015	a	heavy	mer3	1A	20	pe	50	2	1231	1305
2015	a	heavy	mer3	1A	20	pe	100	1	1241	1241
2015	a	heavy	mer3	1A	21	fd	0	1	1826	1793
2015	a	heavy	mer3	1A	21	fd	0	2	2280	2200
2015	a	heavy	mer3	1A	21	fd	0.01	1	1543	1446
2015	a	heavy	mer3	1A	21	fd	0.01	2	1756	1542
2015	a	heavy	mer3	1A	21	fd	0.05	1	2148	2013
2015	a	heavy	mer3	1A	21	fd	0.1	1	2303	2395
2015	a	heavy	mer3	1A	21	fd	0.1	2	2166	2267
2015	a	heavy	mer3	1A	21	fd	0.5	1	2177	2264
2015	a	heavy	mer3	1A	21	fd	1	1	2121	2141
2015	a	heavy	mer3	1A	21	fd	1	2	2112	1901
2015	a	heavy	mer3	1A	21	fd	10	1	1088	1055
2015	a	heavy	mer3	1A	21	fd	50	1	1154	1207
2015	a	heavy	mer3	1A	21	fd	50	2	1287	228
2015	a	heavy	mer3	1A	21	fd	100	1	1042	928
2015	a	heavy	mer3	1A	21	fp	0	1	2077	1833
2015	a	heavy	mer3	1A	21	fp	0	2	1653	1761
2015	a	heavy	mer3	1A	21	fp	0.01	1	1882	2053
2015	a	heavy	mer3	1A	21	fp	0.01	2	1758	1792
2015	a	heavy	mer3	1A	21	fp	0.05	1	1657	1624
2015	a	heavy	mer3	1A	21	fp	0.1	1	1973	2093
2015	a	heavy	mer3	1A	21	fp	0.1	2	2244	2234
2015	a	heavy	mer3	1A	21	fp	0.5	1	2423	2369
2015	a	heavy	mer3	1A	21	fp	1	1	1641	1596
2015	a	heavy	mer3	1A	21	fp	1	2	1731	1758
2015	a	heavy	mer3	1A	21	fp	10	1	500	500
2015	a	heavy	mer3	1A	21	fp	50	1	500	500
2015	a	heavy	mer3	1A	21	fp	50	2	500	500
2015	a	heavy	mer3	1A	21	fp	100	1	500	500
2015	a	heavy	mer3	1A	21	pe	0	1	2045	2057
2015	a	heavy	mer3	1A	21	pe	0	2	2197	2195
2015	a	heavy	mer3	1A	21	pe	0.01	1	1911	1864
2015	a	heavy	mer3	1A	21	pe	0.01	2	1782	1735
2015	a	heavy	mer3	1A	21	pe	0.05	1	1880	1765
2015	a	heavy	mer3	1A	21	pe	0.1	1	1854	1832
2015	a	heavy	mer3	1A	21	pe	0.1	2	1601	1578
2015	a	heavy	mer3	1A	21	pe	0.5	1	1558	15558
2015	a	heavy	mer3	1A	21	pe	1	1	1158	1157
2015	a	heavy	mer3	1A	21	pe	1	2	NA	NA
2015	a	heavy	mer3	1A	21	pe	10	1	1257	1254
2015	a	heavy	mer3	1A	21	pe	50	1	1382	1278
2015	a	heavy	mer3	1A	21	pe	50	2	1309	1309
2015	a	heavy	mer3	1A	21	pe	100	1	1397	1399
2015	a	heavy	mer3	1A	22	fd	0	1	2015	2106
2015	a	heavy	mer3	1A	22	fd	0	2	2099	2215
2015	a	heavy	mer3	1A	22	fd	0.01	1	1792	1599
2015	a	heavy	mer3	1A	22	fd	0.01	2	1995	2017
